what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399531915894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399531931004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399531933014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399531934354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399531954614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399531957849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399531959730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399531963210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532004805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532007771
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1399532046107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399532048374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399532168508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1399532180917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399532183650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399532188359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532198025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1399532229180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399532231184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532234899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532237329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1399532307352
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399532310696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532327593
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1399532335689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532336663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532341855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532375585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532376279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532446941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532482394
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532487176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532506099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532508948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532563528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532572113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532575378
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532585458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532591389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532597864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532599649
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399532611139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399532618029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532641751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532644580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532657079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532659570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532688655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532792372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532805818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532808045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532863767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532939120
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532943010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399532953825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532967355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532972164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532980046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399532984690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399532987411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533024757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399533035982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533038853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533071468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399533081462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533083532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533133551
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399533166699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1399533188083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533190389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533228115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533249869
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533892611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399533900738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399534028213
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399534029728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399534113945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399534118020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399534154138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1399534154151
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399534156176
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534156370
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534156390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399534161113
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534161113
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399534162407
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534162551
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534162578
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399534172181
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534172367
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534172383
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534175767
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534175767
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399534176976
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534176976
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399534179694
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534179854
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534179873
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399534182171
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534182171
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399534183706
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534183938
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534183958
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399534197444
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534197444
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1399534199409
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534199587
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534199772
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399534201762
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1399534201762
